Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
1103,Nordic Gold Inc.,NOR,0.035,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.096028,N/A,-0.180000
1104,Noront Resources Ltd.,NOT,0.235,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.600693,N/A,-0.05
1105,Norra Metals Corp.,NORA,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.332238,N/A,-0.030000
1106,Nortec Minerals Corp,NVT,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.779914,N/A,-0.010000
1107,North American Nickel Inc.,NAN,0.02,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",2.610262,N/A,0.00
1108,North Arrow Minerals Inc.,NAR,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.695099,N/A,-0.010000
1109,Northern Graphite Corporation,NGC,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.602647,N/A,-0.020000
1110,Northern Lion Gold Corp.,NL,0.315,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.515099,N/A,-0.040000
1111,Northern Shield Resources Inc.,NRN,0.09,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.100702,N/A,-0.010000
1112,Northern Superior Resources Inc.,SUP,0.14,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.676923,N/A,-0.040000
1113,Northern Vertex Mining Corp.,NEE,0.26,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.598417,N/A,-0.060000
1114,Northern Vertex Mining Corp. db31May2021,NEE.DB,,nan,nan,nan,19.82773,N/A,N/A
1115,Northfield Capital Corporation cl A rv,NFD.A,32.5,Financial Services,Asset Management,Portfolio Management(523920),0.742317,24.40,1.330000
1116,NorthIsle Copper and Gold Inc.,NCX,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.359828,N/A,0.00
1117,Norvista Capital Corporation,NVV,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.836147,3.00,0.030000
1118,Nouveau Monde Graphite Inc.,NOU,0.235,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.639274,N/A,-0.05
1119,Nova Leap Health Corp.,NLH,0.295,Healthcare,Health Care Providers,Homes for the Elderly(623312),-0.711772,N/A,-0.040000
1120,NovaTeqni Technology Corporation,NTQ,0.3,Technology,Computer Hardware,Computer Terminal and Other Computer Peripheral Equipment Manufacturing(334118),-2.664778,N/A,-0.110000
1121,Novo Resources Corp.,NVO,2.11,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.326742,N/A,-0.130000
1122,Novoheart Holdings Inc.,NVH,0.265,Healthcare,Biotechnology,Biotechnology(352010),1.753497,N/A,-0.080000
1123,Novra Technologies Inc.,NVI,0.13,Technology,Communication Equipment,Wireless Telecommunications Carriers (except Satellite)(517312),0.064386,N/A,-0.030000
1124,NRG Metals Inc.,NGZ,0.165,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.716242,N/A,-0.370000
1125,NSGold Corporation,NSX,0.1,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.428024,N/A,-0.010000
1126,NTG Clarity Networks Inc.,NCI,0.055,Technology,Application Software,Computer Systems Design Services(541512),0.158434,N/A,-0.010000
1127,Nubeva Technologies Ltd.,NBVA,0.2,Technology,Application Software,Computer Systems Design Services(541512),0.134118,N/A,-0.14
1128,Nubian Resources Ltd,NBR,0.075,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.993634,N/A,-0.010000
1129,Nulegacy Gold Corporation,NUG,0.035,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.650019,N/A,-0.010000
1130,NV Gold Corporation,NVX,0.135,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.091107,N/A,-0.030000
1131,NXGold Ltd.,NXN,0.07,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.964152,N/A,-0.040000
1132,Oceanic Iron Ore Corp,FEO,0.1,Basic Materials,Metals & Mining,Iron Ore Mining(212210),0.586468,N/A,-0.030000
1133,Oceanus Resources Corporation,OCN,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.704493,N/A,-0.010000
1134,Oculus VisionTech Inc.,OVT,0.105,Technology,Online Media,Internet Publishing and Broadcasting and Web Search Portals(519130),0.895525,N/A,0.00
1135,Olivut Resources Ltd.,OLV,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.90716,N/A,-0.030000
1136,Omineca Mining and Metals Ltd.,OMM,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.897443,N/A,-0.020000
1137,Omni Commerce Corp.,OMNI,0.19,Consumer Cyclical,Retail - Apparel & Specialty,Women's Handbag and Purse Manufacturing(316992),1.050065,N/A,-0.110000
1138,Omni-Lite Industries Canada Inc,OML,1.03,Industrials,Industrial Products,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),0.371171,N/A,-0.530000
1139,OneSoft Solutions Inc.,OSS,0.69,Technology,Application Software,Software Publishers(511210),0.014021,N/A,-0.010000
1140,Opawica Explorations Inc.,OPW,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.008679,N/A,-0.060000
1141,Opus One Resources Inc.,OOR,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.203294,N/A,-0.020000
1142,Oracle Energy Corp.,OEC,0.025,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.900662,N/A,-0.090000
1143,Orca Exploration Group Inc series A,ORC.A,6.9,Energy,Oil & Gas - E&P,,-0.0143,8.80,0.780000
1144,Orca Exploration Group Inc series B,ORC.B,6.1,Energy,Oil & Gas - E&P,,0.587709,8.00,0.780000
1145,Orca Gold Inc.,ORG,0.36,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.024571,N/A,-0.07
1146,Orefinders Resources Inc.,ORX,0.055,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.866653,N/A,-0.010000
1147,Orestone Mining Corp.,ORS,0.155,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.667989,N/A,-0.040000
1148,Orex Minerals Inc.,REX,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.073721,N/A,-0.030000
1149,Orezone Gold Corporation,ORE,0.64,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.629088,N/A,-0.110000
1150,Orford Mining Corporation,ORM,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.791822,N/A,-0.05
1151,Organic Garage Ltd.,OG,0.19,Consumer Defensive,Retail - Defensive,Other Grocery and Related Products Merchant Wholesalers(424490),-0.20035,N/A,-0.060000
1152,OrganiGram Holdings Inc,OGI,8.43,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),9.856322,27.10,0.310000
1153,Organimax Nutrient Corp.,KMAX,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.595038,N/A,-0.090000
1154,Organto Foods Inc.,OGO,0.05,Consumer Defensive,Consumer Packaged Goods,"Frozen Fruit, Juice, and Vegetable Manufacturing(311411)",0.255136,N/A,-0.040000
1155,Origin Gold Corporation,OIC,0.11,Basic Materials,Metals & Mining,Other Chemical and Fertilizer Mineral Mining(212393),-0.101726,N/A,-0.030000
1156,Orletto Capital II Inc.,OLT.P,0.11,Financial Services,Asset Management,Investment Advice(523930),3.443733,N/A,-0.020000
1157,Oroco Resource Corp,OCO,0.48,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.305464,N/A,-0.030000
1158,Oronova Energy Inc.,ONV,0.05,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),4.758705,N/A,-0.030000
1159,Orsu Metals Corporation,OSU,0.36,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.009454,N/A,-0.120000
1160,Osino Resources Corp.,OSI,0.345,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.419288,N/A,-0.130000
1161,Osisko Metals Incorporated,OM,0.6,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.384283,N/A,-0.040000
1162,Osprey Gold Development Ltd.,OS,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.005092,N/A,-0.020000
1163,Otis Gold Corp,OOO,0.09,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.081985,N/A,-0.010000
1164,Outcrop Gold Corp.,OCG,0.285,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.796138,N/A,-0.180000
1165,OV2 Investment 1 Inc.,OVO.P,0.4,Financial Services,Asset Management,"Trusts, Estates, and Agency Accounts(525920)",-19.80264,N/A,0.00
1166,Owl Capital Corp.,OCC.P,0.335,Financial Services,Asset Management,"Trust, Fiduciary, and Custody Activities(523991)",0.232495,N/A,-0.020000
1167,Pacgen Life Science Corporation,PBS,0.02,Healthcare,Biotechnology,Medicinal and Botanical Manufacturing(325411),-0.366266,N/A,-0.010000
1168,Pacific Bay Minerals Ltd.,PBM,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.169205,N/A,-0.010000
1169,Pacific Booker Minerals Inc.,BKM,2.0,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.970116,N/A,-0.030000
1170,Pacific Empire Minerals Corp.,PEMC,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.699645,N/A,-0.040000
1171,Pacific Imperial Mines Inc.,PPM,0.015,Basic Materials,Metals & Mining,Gold Ore Mining(212221),7.327289,N/A,0.00
1172,Pacific Iron Ore Corporation,POC,0.075,Basic Materials,Metals & Mining,Iron Ore Mining(212210),0.178479,N/A,-0.310000
1173,Pacific Ridge Exploration Ltd.,PEX,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.621534,30.40,0.00
1174,Pacific Silk Road Resources Group Inc.,PP,0.02,Basic Materials,Metals & Mining,"Potash, Soda, and Borate Mineral Mining(212391)",4.019812,N/A,-0.020000
1175,Pacton Gold Inc.,PAC,0.175,Basic Materials,Metals & Mining,Gold Ore Mining(212221),4.340586,N/A,-0.100000
1176,Palamina Corp.,PA,0.32,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.345785,N/A,-0.080000
1177,Paleo Resources. Inc.,PRE,0.05,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.855525,N/A,-0.030000
1178,Palladium One Mining Inc.,PDM,0.085,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",6.117653,N/A,-0.020000
1179,Pan Andean Minerals Ltd.,PAD,0.085,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.366773,N/A,-0.05
1180,Pan Global Resources Inc.,PGZ,0.095,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),3.899777,N/A,-0.020000
1181,Pan Orient Energy Corp.,POE,2.16,Energy,Oil & Gas - E&P,Natural Gas Extraction(211130),1.179169,N/A,-0.010000
1182,Pancontinental Resources Corporation,PUC,0.04,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.663599,N/A,-0.020000
1183,Pangolin Diamonds Corp.,PAN,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.781681,N/A,0.00
1184,Panorama Capital Corp.,PANO.P,,nan,nan,nan,N/A,N/A,N/A
1185,Panoro Minerals Ltd.,PML,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.933336,N/A,-0.010000
1186,Para Resources Inc.,PBR,,nan,nan,nan,2.184759,N/A,-0.07
1187,Parallel Mining Corp.,PAL,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.981249,N/A,-0.040000
1188,Parkit Enterprise Inc.,PKT,0.295,Industrials,Engineering & Construction,Parking Lots and Garages(812930),0.489601,2.90,0.100000
1189,Partner Jet Corp.,PJT,0.23,Industrials,Transportation & Logistics,All Other Support Activities for Transportation(488999),0.70763,13.70,0.020000
1190,Partners Value Investments LP pref ser A,PVF.PR.U,23.75,Financial Services,Asset Management,Investment Advice(523930),-0.601314,N/A,N/A
1191,Partners Value Investments LP,PVF.UN,41.92,Financial Services,Asset Management,Investment Advice(523930),0.696942,N/A,N/A
1192,Partners Value Investments LP wt 30Jun2026,PVF.WT,5.0,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),3.336209,N/A,N/A
1193,Pascal Biosciences Inc.,PAS,0.17,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.290014,N/A,-0.080000
1194,Pearl River Holdings Limited,PRH,0.25,Consumer Cyclical,Autos,Rubber and Plastics Hoses and Belting Manufacturing(326220),-0.357454,11.10,0.020000
1195,Peeks Social Ltd.,PEEK,0.04,Technology,Online Media,Internet Publishing and Broadcasting and Web Search Portals(519130),-6.040765,N/A,-0.030000
1196,Pelangio Exploration Inc.,PX,0.14,Basic Materials,Metals & Mining,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),4.289242,N/A,-0.040000
1197,Pender Growth Fund Inc.,PTF,3.62,Financial Services,Asset Management,Portfolio Management(523920),0.658112,N/A,-0.190000
1198,People Corporation,PEO,8.1,Industrials,Business Services,Other Management Consulting Services(541618),0.96661,N/A,-0.230000
1199,Perihelion Capital Ltd.,PCL.P,0.15,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.701206,N/A,-0.010000
1200,Perisson Petroleum Corporation,POG,0.145,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),-1.151752,N/A,-0.010000
1201,Pershimex Resources Corporation,PRO,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.351496,N/A,0.00
1202,Peruvian Metals Corp.,PER,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.666447,N/A,-0.030000
1203,Petrichor Energy Inc.,PTP,0.01,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.075548,N/A,-0.120000
1204,Petro-Victory Energy Corp.,VRY,0.025,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),1.52916,N/A,-0.010000
1205,Petrodorado Energy Ltd.,PDQ,0.06,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),-0.756519,N/A,-0.010000
1206,PetroFrontier Corp,PFC,0.07,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.504472,N/A,-0.020000
1207,Petrolympic Ltd,PCQ,0.07,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),1.8662,N/A,-0.010000
1208,PetroShale Inc.,PSH,0.96,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.538386,7.00,0.14
1209,PetroTal Corp.,TAL,0.32,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.402074,N/A,-0.010000
1210,Petroteq Energy Inc.,PQE,0.28,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.012652,0.90,0.310000
1211,Petrox Resources Corp.,PTC,0.005,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),1.624707,N/A,0.00
1212,Pharmacielo Ltd.,PCLO,6.76,Healthcare,Drug Manufacturers,Medicinal and Botanical Manufacturing(325411),20.274326,N/A,-0.260000
1213,Philippine Metals Inc.,PHI,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.972312,N/A,-0.030000
1214,Phoenix Canada Oil Company Limited,PCO,1.4,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),0.00462,N/A,-0.05
1215,Phoenix Gold Resources Corp.,PXA,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.417022,N/A,-0.07
1216,Physinorth Acquisition Corporation Inc.,PSN.P,0.3,Financial Services,Asset Management,Investment Advice(523930),N/A,N/A,-0.020000
1217,Pieridae Energy Limited,PEA,0.86,Energy,Oil & Gas - Integrated,Oil and Gas Pipeline and Related Structures Construction(237120),-0.532965,N/A,-0.790000
1218,Pine Trail Real Estate Investment Trust USD,PT.U,0.09,Real Estate,REITs,"Trust, Fiduciary, and Custody Activities(523991)",N/A,N/A,N/A
1219,Pine Trail Real Estate Investment Trust,PT.UN,0.14,Real Estate,REITs,"Trust, Fiduciary, and Custody Activities(523991)",4.158976,N/A,0.00
1220,Pinecrest Resources Ltd.,PCR,0.165,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.880832,N/A,-0.010000
1221,Pinedale Energy Limited,MCF,0.09,Energy,Oil & Gas - E&P,Drilling Oil and Gas Wells(213111),0.086244,N/A,-0.550000
1222,Pinehurst Capital I Inc.,PHT.P,0.12,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
1223,Pinehurst Capital II Inc.,PINH.P,0.12,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
1224,Pioneering Technology Corp,PTE,0.05,Consumer Cyclical,Manufacturing - Apparel & Furniture,Major Appliance Manufacturing(335220),2.198081,N/A,-0.07
1225,Pipestone Energy Corp.,PIPE,1.26,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),1.427935,N/A,-0.020000
1226,Pipestone Energy Corp. wt 19may2021,PIPE.WT,,nan,nan,nan,-0.665069,N/A,N/A
1227,Pistol Bay Mining Inc.,PST,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.121356,N/A,-0.020000
1228,PJX Resources Inc.,PJX,0.195,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.396243,N/A,-0.040000
1229,Planet Ventures Inc.,PXI,0.08,Financial Services,Brokers & Exchanges,Commodity Contracts Brokerage(523140),5.032323,N/A,-0.030000
1230,Plata Latina Minerals Corporation,PLA,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.077809,N/A,-0.020000
1231,Plateau Energy Metals Inc.,PLU,0.6,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),1.706786,N/A,-0.120000
1232,Platform 9 Capital Corp.,PN.P,0.1,Financial Services,Asset Management,Investment Advice(523930),-0.377508,N/A,-0.07
1233,Platform Eight Capital Corp.,PEC.P,0.095,Financial Services,Asset Management,Investment Advice(523930),-1.215526,1.30,0.07
1234,Plato Gold Corp.,PGC,0.03,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.244766,43.70,0.00
1235,Playfair Mining Ltd.,PLY,0.035,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.812801,N/A,-0.020000
1236,PLB Capital Corp.,PLB.P,0.125,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-12.59136,N/A,N/A
1237,POCML 5 Inc.,PCML.P,0.41,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.852081,N/A,-0.950000
1238,POET Technologies Inc.,PTK,0.4,Technology,Semiconductors,Semiconductor and Related Device Manufacturing(334413),0.809992,N/A,-0.080000
1239,Point Loma Resources Ltd.,PLX,0.16,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),4.22785,N/A,-0.220000
1240,Point Loma Resources Ltd. Wts,PLX.WT,,nan,nan,nan,25.309847,N/A,N/A
1241,Pond Technologies Holdings Inc.,POND,0.7,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),-0.268751,N/A,-0.270000
1242,Ponderous Panda Capital Corp.,PPCC.P,0.32,Financial Services,Asset Management,"Trusts, Estates, and Agency Accounts(525920)",N/A,N/A,-0.120000
1243,Pool Safe Inc.,POOL,0.07,Consumer Cyclical,Travel & Leisure,Sporting and Athletic Goods Manufacturing(339920),-0.940497,N/A,-0.030000
1244,Portofino Resources Inc.,POR,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.686613,N/A,-0.110000
1245,Power Group Projects Corp.,PGP,0.105,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.347517,N/A,-0.560000
1246,Power Metals Corp.,PWM,0.085,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.800073,N/A,-0.060000
1247,Powerband Solutions Inc.,PBX,0.08,Technology,Application Software,Software Publishers(511210),5.361074,N/A,-0.150000
1248,PowerOre Inc.,PORE,0.09,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.200697,N/A,-0.020000
1249,Ppx Mining Corp.,PPX,0.065,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.878993,N/A,0.00
1250,Precipitate Gold Corp.,PRG,0.095,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.483152,N/A,-0.010000
